graph_id,graph_type,graph_seed,num_nodes,num_edges,edge_density,avg_degree,degree_std,max_degree,clustering,qaoa_depth_p,optimizer,topology,transpiled_depth,transpiled_cx,transpiled_1q_ops,transpiled_total_ops,cx_per_edge,cx_per_layer,cx_per_edge_per_layer
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,COBYLA,linear,90,75,119,194,4.411764705882353,75.0,4.411764705882353
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,COBYLA,ring,72,67,111,178,3.9411764705882355,67.0,3.9411764705882355
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,COBYLA,grid,78,47,112,159,2.764705882352941,47.0,2.764705882352941
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,COBYLA,heavy_hex_like,83,56,99,155,3.2941176470588234,56.0,3.2941176470588234
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,SPSA,all_to_all,35,34,80,114,2.0,34.0,2.0
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,SPSA,linear,90,75,119,194,4.411764705882353,75.0,4.411764705882353
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,SPSA,ring,73,68,126,194,4.0,68.0,4.0
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,SPSA,grid,78,47,112,159,2.764705882352941,47.0,2.764705882352941
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,1,SPSA,heavy_hex_like,72,56,109,165,3.2941176470588234,56.0,3.2941176470588234
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,COBYLA,all_to_all,58,68,136,204,4.0,34.0,2.0
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,COBYLA,linear,180,176,182,358,10.352941176470589,88.0,5.176470588235294
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,COBYLA,ring,132,131,225,356,7.705882352941177,65.5,3.8529411764705883
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,COBYLA,grid,115,99,167,266,5.823529411764706,49.5,2.911764705882353
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,COBYLA,heavy_hex_like,138,123,156,279,7.235294117647059,61.5,3.6176470588235294
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,SPSA,all_to_all,58,68,136,204,4.0,34.0,2.0
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,SPSA,linear,175,171,192,363,10.058823529411764,85.5,5.029411764705882
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,SPSA,ring,132,133,223,356,7.823529411764706,66.5,3.911764705882353
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,SPSA,grid,115,99,167,266,5.823529411764706,49.5,2.911764705882353
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,2,SPSA,heavy_hex_like,138,123,156,279,7.235294117647059,61.5,3.6176470588235294
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,COBYLA,all_to_all,81,102,192,294,6.0,34.0,2.0
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,COBYLA,linear,246,272,256,528,16.0,90.66666666666667,5.333333333333333
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,COBYLA,ring,189,214,295,509,12.588235294117647,71.33333333333333,4.196078431372549
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,COBYLA,grid,167,150,229,379,8.823529411764707,50.0,2.9411764705882355
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,COBYLA,heavy_hex_like,198,186,233,419,10.941176470588236,62.0,3.6470588235294117
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,SPSA,all_to_all,81,102,192,294,6.0,34.0,2.0
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,SPSA,linear,237,272,247,519,16.0,90.66666666666667,5.333333333333333
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,SPSA,ring,194,216,294,510,12.705882352941176,72.0,4.235294117647059
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,SPSA,grid,165,150,226,376,8.823529411764707,50.0,2.9411764705882355
erdos_renyi_n8_s7,erdos_renyi,7,8,17,0.6071428571428571,4.25,0.82915619758885,5,0.5416666666666667,3,SPSA,heavy_hex_like,198,186,233,419,10.941176470588236,62.0,3.6470588235294117
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,COBYLA,all_to_all,32,26,75,101,2.0,26.0,2.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,COBYLA,linear,67,49,114,163,3.769230769230769,49.0,3.769230769230769
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,COBYLA,ring,74,51,105,156,3.923076923076923,51.0,3.923076923076923
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,COBYLA,grid,59,33,90,123,2.5384615384615383,33.0,2.5384615384615383
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,COBYLA,heavy_hex_like,62,38,96,134,2.923076923076923,38.0,2.923076923076923
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,SPSA,all_to_all,3,0,24,24,0.0,0.0,0.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,SPSA,linear,3,0,24,24,0.0,0.0,0.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,SPSA,ring,3,0,24,24,0.0,0.0,0.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,SPSA,grid,3,0,24,24,0.0,0.0,0.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,1,SPSA,heavy_hex_like,3,0,24,24,0.0,0.0,0.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,COBYLA,all_to_all,55,52,126,178,4.0,26.0,2.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,COBYLA,linear,139,107,185,292,8.23076923076923,53.5,4.115384615384615
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,COBYLA,ring,130,107,183,290,8.23076923076923,53.5,4.115384615384615
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,COBYLA,grid,96,70,146,216,5.384615384615385,35.0,2.6923076923076925
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,COBYLA,heavy_hex_like,84,72,166,238,5.538461538461538,36.0,2.769230769230769
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,SPSA,all_to_all,55,52,126,178,4.0,26.0,2.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,SPSA,linear,136,107,185,292,8.23076923076923,53.5,4.115384615384615
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,SPSA,ring,128,109,175,284,8.384615384615385,54.5,4.1923076923076925
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,SPSA,grid,96,70,146,216,5.384615384615385,35.0,2.6923076923076925
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,2,SPSA,heavy_hex_like,102,76,181,257,5.846153846153846,38.0,2.923076923076923
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,COBYLA,all_to_all,74,78,149,227,6.0,26.0,2.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,COBYLA,linear,187,165,226,391,12.692307692307692,55.0,4.230769230769231
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,COBYLA,ring,176,168,218,386,12.923076923076923,56.0,4.3076923076923075
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,COBYLA,grid,136,109,156,265,8.384615384615385,36.333333333333336,2.7948717948717947
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,COBYLA,heavy_hex_like,111,108,189,297,8.307692307692308,36.0,2.769230769230769
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,SPSA,all_to_all,78,78,177,255,6.0,26.0,2.0
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,SPSA,linear,202,165,258,423,12.692307692307692,55.0,4.230769230769231
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,SPSA,ring,188,167,252,419,12.846153846153847,55.666666666666664,4.282051282051282
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,SPSA,grid,144,107,207,314,8.23076923076923,35.666666666666664,2.7435897435897436
erdos_renyi_n8_s21,erdos_renyi,21,8,13,0.4642857142857143,3.25,1.3919410907075054,5,0.625,3,SPSA,heavy_hex_like,153,125,208,333,9.615384615384615,41.666666666666664,3.2051282051282053
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,COBYLA,all_to_all,41,32,78,110,2.0,32.0,2.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,COBYLA,linear,83,60,143,203,3.75,60.0,3.75
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,COBYLA,ring,93,59,126,185,3.6875,59.0,3.6875
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,COBYLA,grid,75,45,87,132,2.8125,45.0,2.8125
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,COBYLA,heavy_hex_like,80,48,120,168,3.0,48.0,3.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,SPSA,all_to_all,41,32,78,110,2.0,32.0,2.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,SPSA,linear,96,64,146,210,4.0,64.0,4.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,SPSA,ring,98,61,128,189,3.8125,61.0,3.8125
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,SPSA,grid,64,43,101,144,2.6875,43.0,2.6875
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,1,SPSA,heavy_hex_like,73,47,109,156,2.9375,47.0,2.9375
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,COBYLA,all_to_all,64,64,132,196,4.0,32.0,2.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,COBYLA,linear,144,139,217,356,8.6875,69.5,4.34375
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,COBYLA,ring,148,123,199,322,7.6875,61.5,3.84375
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,COBYLA,grid,121,85,174,259,5.3125,42.5,2.65625
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,COBYLA,heavy_hex_like,113,101,172,273,6.3125,50.5,3.15625
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,SPSA,all_to_all,60,64,104,168,4.0,32.0,2.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,SPSA,linear,147,141,200,341,8.8125,70.5,4.40625
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,SPSA,ring,144,125,166,291,7.8125,62.5,3.90625
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,SPSA,grid,121,85,155,240,5.3125,42.5,2.65625
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,2,SPSA,heavy_hex_like,115,101,149,250,6.3125,50.5,3.15625
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,COBYLA,all_to_all,64,64,132,196,4.0,21.333333333333332,1.3333333333333333
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,COBYLA,linear,146,139,216,355,8.6875,46.333333333333336,2.8958333333333335
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,COBYLA,ring,130,125,158,283,7.8125,41.666666666666664,2.6041666666666665
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,COBYLA,grid,107,87,150,237,5.4375,29.0,1.8125
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,COBYLA,heavy_hex_like,111,101,163,264,6.3125,33.666666666666664,2.1041666666666665
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,SPSA,all_to_all,87,96,186,282,6.0,32.0,2.0
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,SPSA,linear,229,234,292,526,14.625,78.0,4.875
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,SPSA,ring,205,187,305,492,11.6875,62.333333333333336,3.8958333333333335
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,SPSA,grid,172,137,219,356,8.5625,45.666666666666664,2.8541666666666665
erdos_renyi_n8_s42,erdos_renyi,42,8,16,0.5714285714285714,4.0,0.7071067811865476,5,0.425,3,SPSA,heavy_hex_like,164,166,241,407,10.375,55.333333333333336,3.4583333333333335
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,COBYLA,all_to_all,22,22,43,65,2.0,22.0,2.0
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,COBYLA,linear,57,43,73,116,3.909090909090909,43.0,3.909090909090909
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,COBYLA,ring,55,41,79,120,3.727272727272727,41.0,3.727272727272727
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,COBYLA,grid,31,26,43,69,2.3636363636363638,26.0,2.3636363636363638
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,COBYLA,heavy_hex_like,38,31,51,82,2.8181818181818183,31.0,2.8181818181818183
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,SPSA,all_to_all,26,22,73,95,2.0,22.0,2.0
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,SPSA,linear,58,37,99,136,3.3636363636363638,37.0,3.3636363636363638
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,SPSA,ring,57,37,105,142,3.3636363636363638,37.0,3.3636363636363638
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,SPSA,grid,39,26,84,110,2.3636363636363638,26.0,2.3636363636363638
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,1,SPSA,heavy_hex_like,46,27,95,122,2.4545454545454546,27.0,2.4545454545454546
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,COBYLA,all_to_all,26,22,73,95,2.0,11.0,1.0
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,COBYLA,linear,60,37,102,139,3.3636363636363638,18.5,1.6818181818181819
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,COBYLA,ring,61,39,109,148,3.5454545454545454,19.5,1.7727272727272727
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,COBYLA,grid,40,28,74,102,2.5454545454545454,14.0,1.2727272727272727
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,COBYLA,heavy_hex_like,45,31,82,113,2.8181818181818183,15.5,1.4090909090909092
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,SPSA,all_to_all,34,42,45,87,3.8181818181818183,21.0,1.9090909090909092
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,SPSA,linear,95,93,114,207,8.454545454545455,46.5,4.2272727272727275
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,SPSA,ring,81,77,101,178,7.0,38.5,3.5
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,SPSA,grid,46,54,45,99,4.909090909090909,27.0,2.4545454545454546
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,2,SPSA,heavy_hex_like,68,61,66,127,5.545454545454546,30.5,2.772727272727273
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,COBYLA,all_to_all,56,64,132,196,5.818181818181818,21.333333333333332,1.9393939393939394
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,COBYLA,linear,156,142,203,345,12.909090909090908,47.333333333333336,4.303030303030303
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,COBYLA,ring,136,119,198,317,10.818181818181818,39.666666666666664,3.606060606060606
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,COBYLA,grid,75,82,134,216,7.454545454545454,27.333333333333332,2.484848484848485
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,COBYLA,heavy_hex_like,105,87,172,259,7.909090909090909,29.0,2.6363636363636362
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,SPSA,all_to_all,59,66,133,199,6.0,22.0,2.0
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,SPSA,linear,166,148,206,354,13.454545454545455,49.333333333333336,4.484848484848484
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,SPSA,ring,135,123,205,328,11.181818181818182,41.0,3.727272727272727
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,SPSA,grid,109,88,135,223,8.0,29.333333333333332,2.6666666666666665
erdos_renyi_n8_s84,erdos_renyi,84,8,11,0.39285714285714285,2.75,1.299038105676658,5,0.24583333333333332,3,SPSA,heavy_hex_like,113,99,151,250,9.0,33.0,3.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,COBYLA,all_to_all,32,28,75,103,2.0,28.0,2.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,COBYLA,linear,64,52,107,159,3.7142857142857144,52.0,3.7142857142857144
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,COBYLA,ring,66,56,119,175,4.0,56.0,4.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,COBYLA,grid,50,37,85,122,2.642857142857143,37.0,2.642857142857143
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,COBYLA,heavy_hex_like,67,43,94,137,3.0714285714285716,43.0,3.0714285714285716
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,SPSA,all_to_all,32,28,75,103,2.0,28.0,2.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,SPSA,linear,62,50,115,165,3.5714285714285716,50.0,3.5714285714285716
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,SPSA,ring,66,56,125,181,4.0,56.0,4.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,SPSA,grid,50,37,85,122,2.642857142857143,37.0,2.642857142857143
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,1,SPSA,heavy_hex_like,53,41,84,125,2.9285714285714284,41.0,2.9285714285714284
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,COBYLA,all_to_all,55,56,126,182,4.0,28.0,2.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,COBYLA,linear,129,121,175,296,8.642857142857142,60.5,4.321428571428571
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,COBYLA,ring,119,121,190,311,8.642857142857142,60.5,4.321428571428571
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,COBYLA,grid,93,84,147,231,6.0,42.0,3.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,COBYLA,heavy_hex_like,91,87,155,242,6.214285714285714,43.5,3.107142857142857
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,SPSA,all_to_all,55,56,126,182,4.0,28.0,2.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,SPSA,linear,128,121,180,301,8.642857142857142,60.5,4.321428571428571
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,SPSA,ring,116,121,185,306,8.642857142857142,60.5,4.321428571428571
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,SPSA,grid,99,79,144,223,5.642857142857143,39.5,2.8214285714285716
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,2,SPSA,heavy_hex_like,90,87,153,240,6.214285714285714,43.5,3.107142857142857
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,3,COBYLA,all_to_all,70,84,119,203,6.0,28.0,2.0
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,3,COBYLA,linear,164,191,194,385,13.642857142857142,63.666666666666664,4.5476190476190474
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,3,COBYLA,ring,144,180,187,367,12.857142857142858,60.0,4.285714285714286
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,3,COBYLA,grid,115,132,128,260,9.428571428571429,44.0,3.142857142857143
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,3,COBYLA,heavy_hex_like,158,137,150,287,9.785714285714286,45.666666666666664,3.261904761904762
erdos_renyi_n8_s168,erdos_renyi,168,8,14,0.5,3.5,1.0,4,0.3333333333333333,3,SPSA,all_to_all,78,84,177,261,6.0,28.0,2.0
